W_Thickness,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,1um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,3um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,5um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um,7um
1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38077.47416698827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9778.18137293798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9778.18137293798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52741.14793079057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9778.18137293798,0.0,0.0,0.0,0.0,0.0,25456.579243415177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105749.33964857245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52313.27034521819,0.0,0.0,0.0
2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173874.80693579224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29478.468003659935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19556.36274587596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75263.0435336687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25961.920766857664,0.0,0.0,0.0,0.0,8297.10869868647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10483.621311666973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42278.32911051227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69618.31526864355,0.0,0.0,0.0,0.0,17703.3063774004,0.0,25961.920766857664,0.0,0.0,0.0,26156.635172609094,16594.21739737294,74555.72970814945,0.0,0.0,0.0,0.0,0.0,31514.01828025192,0.0,0.0,26622.529437770074,0.0,9778.18137293798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427382.2177581544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27940.460977382027,0.0,81108.71681783715,0.0,0.0,0.0,0.0,0.0,29478.468003659935,75263.0435336687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106558.64581935237,105749.33964857245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208854.94580593062,0.0,0.0,125816.23241321121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7721.515918113386,0.0,26156.635172609094,104626.54069043638,41485.54349343236,124259.5495135824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26622.529437770074,0.0,29334.544118813938,23887.338057177258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52313.27034521819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14592.265089321672,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285484.56443133636,0.0,427382.2177581544,128564.60448759003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173874.80693579224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27940.460977382027,0.0,0.0,72018.94682963126,0.0,71160.11782144144,104427.47290296531,95805.02101189479,88435.4040109798,301052.1741346748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105749.33964857245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125816.23241321121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69618.31526864355,0.0,0.0,36518.86237013486,6596.881506332685,0.0,26026.502659312537,25961.920766857664,46329.095508680315,33534.14765719115,52313.27034521819,156939.81103565457,82971.08698686471,74555.72970814945,0.0,0.0,0.0,0.0,52313.27034521819,0.0,10483.621311666973,0.0,53245.05887554015,26354.292365349214,39112.72549175192,119436.69028588629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51795.31717348336,0.0,13144.037775180452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39333.285973848266,14592.265089321672,0.0
3.1,0.0,0.0,0.0,0.0,0.0,343613.6765039396,0.0,0.0,0.0,1282146.6532744633,257129.20897518005,343613.6765039396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532651.8790643665,929570.0746605932,0.0,437742.9987947158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55880.92195476405,69851.15244345504,81108.71681783715,0.0,59672.84165883733,0.0,417709.89161186124,287415.06303568435,235827.74402927948,301052.1741346748,0.0,0.0,0.0,0.0,0.0,0.0,83541.97832237226,0.0,213117.29163870474,105749.33964857245,84556.65822102454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105482.29586158114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36518.86237013486,32984.40753166342,0.0,0.0,129809.60383428831,84936.67509924725,50301.22148578672,156939.81103565457,366192.8924165273,232319.04356322117,149111.4594162989,0.0,0.0,0.0,0.0,0.0,63028.03656050384,20967.242623333947,0.0,0.0,79062.87709604764,146672.7205940697,95549.35222870903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51795.31717348336,52053.00531862507,39432.11332554135,52313.27034521819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39333.285973848266,0.0,209253.08138087275
3.2,0.0,0.0,0.0,0.0,0.0,0.0,454976.9751252163,0.0,0.0,0.0,514258.4179503601,687227.3530078792,0.0,0.0,0.0,0.0,0.0,0.0,165280.53730235263,0.0,0.0,0.0,347749.6138715845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557742.0447963559,0.0,0.0,0.0,111761.8439095281,0.0,0.0,72018.94682963126,208854.94580593065,142320.23564288288,522137.36451482656,383220.08404757915,353741.6160439192,225789.13060100607,0.0,0.0,0.0,0.0,0.0,104427.47290296531,41770.98916118613,0.0,106558.64581935237,105749.33964857245,253669.9746630736,203265.15406903223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208854.94580593062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36518.86237013486,79162.57807599222,70813.2255096016,130132.51329656268,25961.920766857664,84936.67509924725,67068.2953143823,287722.9868987,261566.35172609094,448043.8697290694,198815.27922173185,0.0,0.0,0.0,0.0,0.0,63028.03656050384,31450.863935000918,42358.92335645198,186357.7060643905,52708.58473069843,264010.89706932544,95549.35222870903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103590.63434696672,156159.0159558752,65720.18887590225,78469.90551782728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52313.27034521819,78666.57194769653,58369.06035728669,0.0
3.3,0.0,0.0,107226.23931283862,0.0,305531.2808846366,0.0,0.0,285484.56443133636,0.0,427382.2177581544,771387.6269255403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065303.758128733,0.0,347749.6138715845,437742.9987947158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72645.19854119325,293129.74849955173,111761.8439095281,0.0,81108.71681783715,288075.787318525,149182.1041470933,0.0,626564.8374177918,383220.08404757915,560090.8920695387,526841.3047356809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319675.9374580571,528746.6982428622,338226.63288409816,304897.7311035483,0.0,0.0,0.0,0.0,0.0,0.0,38077.47416698827,0.0,0.0,288075.787318525,263705.7396539528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139236.6305372871,0.0,45588.906618926536,164334.88066560688,59371.93355699416,35406.6127548008,130132.51329656268,155771.52460114597,138987.28652604096,167670.73828595574,470819.4331069637,444662.7979343546,589094.7176067395,372778.6485407472,0.0,0.0,0.0,0.0,0.0,126056.07312100768,0.0,42358.92335645198,452583.00044209126,289897.21601884137,469352.705901023,310535.39474330435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103590.63434696672,208212.0212745003,210304.60440288723,78469.90551782728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52313.27034521819,157333.14389539306,116738.12071457338,52313.27034521819
3.4,0.0,0.0,107226.23931283862,269908.79970526195,0.0,343613.6765039396,454976.9751252163,285484.56443133636,0.0,1709528.8710326175,899952.2314131303,1030841.0295118188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532651.8790643665,464785.0373302966,695499.227743169,437742.9987947158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601896.6233427342,879751.4592098427,970801.0053915067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357208.67854168196,0.0,0.0,0.0,0.0,217935.59562357975,146564.87424977586,223523.6878190562,139702.30488691007,243326.15045351142,216056.84048889377,387873.4707824426,569280.9425715315,626564.8374177918,1149660.2521427374,854875.5721061381,903156.5224040243,0.0,0.0,0.0,0.0,101140.4095912497,104427.47290296531,41770.98916118613,0.0,213117.29163870474,528746.6982428622,465061.620215635,304897.7311035483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417709.89161186124,288075.787318525,210964.59172316227,125816.23241321121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203760.9227374933,69618.31526864355,140643.06114877484,113972.26654731632,109556.58711040458,138534.51163298637,123923.1446418028,286291.5292524379,285581.1284354343,308860.6367245355,201204.8859431469,706229.1496604455,1020108.7717317546,937573.2829515712,820113.0267896439,0.0,0.0,0.0,0.0,104626.54069043638,0.0,94352.59180500275,148256.2317475819,585695.6476309416,527085.8473069844,606247.2451221547,429972.08502919064,0.0,0.0,0.0,0.0,25456.579243415177,0.0,17165.96237743009,0.0,362567.2202143835,364371.03723037546,236592.67995324812,287722.9868987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52313.27034521819,196666.4298692413,131330.38580389507,0.0
3.5,0.0,311594.455570009,321678.7179385158,0.0,611062.5617692732,0.0,341232.73134391225,570969.1288626727,1072687.0515019025,854764.4355163088,1671339.8583386703,1718068.382519698,0.0,0.0,103123.35065837821,237122.76691112315,0.0,461813.2659918676,0.0,0.0,1065303.758128733,464785.0373302966,521624.4208073767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203793.2466854684,439875.72960492136,485400.50269575336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278871.02239817794,0.0,290580.794164773,73282.43712488793,223523.6878190562,69851.15244345504,162217.4336356743,288075.787318525,507219.1541001173,426960.7069286487,939847.2561266877,1053855.2311308426,1208617.1881500573,978419.565937693,0.0,0.0,0.0,0.0,202280.8191824994,104427.47290296531,167083.95664474452,248636.84024515547,959027.8123741712,211498.6792971449,845566.5822102454,508162.88517258054,0.0,0.0,0.0,0.0,0.0,0.0,38077.47416698827,0.0,417709.89161186124,144037.8936592625,369188.035515534,503264.92965284485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208854.94580593062,611282.7682124799,208854.94580593065,140643.06114877484,182355.62647570614,237372.6054058766,316650.3123039689,212439.67652880482,416424.0425490006,493276.4945702956,586835.2097766174,251506.1074289336,1072422.0420769728,1203205.2179400183,1360725.8265845813,1366855.0446494063,0.0,0.0,5634.1702041161225,0.0,209253.08138087275,126056.07312100768,157254.31967500458,84717.84671290396,612318.1770687117,737920.1862297781,850701.7794456042,573296.1133722542,0.0,0.0,0.0,0.0,0.0,26156.635172609094,8582.981188715044,0.0,517953.17173483357,624636.0638235008,289168.8310539699,340036.2572439182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261566.35172609094,157333.14389539306,248068.50651846844,209253.08138087275
